date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:41:03	5617/5617	---M--	200	added ('OK')	text/html	etag:%2215f1-277e9c4026d40%22	http://info.cern.ch/hypertext/Conferences/HT91/PosterPrep.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/HT91/PosterPrep.html	(from http://info.cern.ch/hypertext/Conferences/HT91/Overview.html)
06:41:04	7145/7145	---M--	200	added ('OK')	text/html	etag:%221be9-277e9c83dcd00%22	http://info.cern.ch/hypertext/Conferences/HT91/Denoers.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/HT91/Denoers.html	(from http://info.cern.ch/hypertext/Conferences/HT91/Overview.html)
06:41:04	1805/1805	---M--	200	added ('OK')	text/html	etag:%2270d-281d1d8363340%22	http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Timetable.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Timetable.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:04	1781/1781	---M--	200	added ('OK')	text/html	etag:%226f5-2816af0916c00%22	http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Brunel.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Brunel.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:04	1755/1755	---M--	200	added ('OK')	text/html	etag:%226db-2816b4f19dc80%22	http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/DS-MHS.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/DS-MHS.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:05	642/642	---M--	200	added ('OK')	text/html	etag:%22282-2816afa2a1640%22	http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Consice.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Consice.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:05	1721/1721	---M--	200	added ('OK')	text/html	etag:%226b9-2816b8d728e00%22	http://info.cern.ch/hypertext/Conferences/JENC92/TuesdayAM.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/TuesdayAM.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:05	756/756	---M--	200	added ('OK')	text/html	etag:%222f4-2816b1bf5d200%22	http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/BIDS.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/BIDS.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:05	783/783	---M--	200	added ('OK')	text/html	etag:%2230f-2816945bd3bc0%22	http://info.cern.ch/hypertext/Conferences/JENC92/Switch.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Switch.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:06	266/266	---M--	200	added ('OK')	text/html	etag:%2210a-281b8c4f86500%22	http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Merit.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Merit.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:06	1670/1670	---M--	200	added ('OK')	text/html	etag:%22686-281b8c86d6780%22	http://info.cern.ch/hypertext/Conferences/JENC92/TuesdayPM.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/TuesdayPM.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:06	732/732	---M--	200	added ('OK')	text/html	etag:%222dc-2816b22938bc0%22	http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Y-NET.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Y-NET.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:06	1478/1478	---M--	200	added ('OK')	text/html	etag:%225c6-2816b8d81d040%22	http://info.cern.ch/hypertext/Conferences/JENC92/ThursdayAM.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/ThursdayAM.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:07	1034/1034	---M--	200	added ('OK')	text/html	etag:%2240a-2816b2a80f700%22	http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/S2-2.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/S2-2.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:07	1071/1071	---M--	200	added ('OK')	text/html	etag:%2242f-281bbc0447280%22	http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/EAN-GUI.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/EAN-GUI.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:07	225/225	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:00%20GMT	http://info.cern.ch/hypertext/CUI/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/CUI/Overview.192.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:08	2726/2726	---M--	200	added ('OK')	text/html	etag:%22aa6-2816b43c6b100%22	http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Argosi.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Argosi.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:08	873/873	---M--	200	added ('OK')	text/html	etag:%22369-2816b4efb5800%22	http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Muftic.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Muftic.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations.html)
06:41:08	1162/1162	---M--	200	added ('OK')	text/html	etag:%2248a-281b94f5f4d80%22	http://info.cern.ch/hypertext/Conferences/JENC92/MondayPM.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/MondayPM.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Sessions.html)
06:41:08	1763/1763	---M--	200	added ('OK')	text/html	etag:%226e3-281ab27c47b00%22	http://info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Introductions.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/Demonstrations/Introductions.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Sessions.html)
06:41:09	1497/1497	---M--	200	added ('OK')	text/html	etag:%225d9-281df5ef18d00%22	http://info.cern.ch/hypertext/Conferences/JENC92/WednesdayPM.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/WednesdayPM.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Sessions.html)
06:41:09	3869/3869	---M--	200	added ('OK')	text/html	etag:%22f1d-28e248376f740%22	http://info.cern.ch/hypertext/WWW/LineMode/Defaults/Installation_VMS.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/LineMode/Defaults/Installation_VMS.html	(from http://info.cern.ch/hypertext/WWW/LineMode/Defaults/Installation.html)
06:41:09	1655/1655	---M--	200	added ('OK')	text/html	etag:%22677-28e2474be0b80%22	http://info.cern.ch/hypertext/WWW/LineMode/Defaults/MachineTypes.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/LineMode/Defaults/MachineTypes.html	(from http://info.cern.ch/hypertext/WWW/LineMode/Defaults/Installation.html)
06:41:10	1279/1279	---M--	200	added ('OK')	text/html	etag:%224ff-28fa51863f0c0%22	http://info.cern.ch/hypertext/WWW/LineMode/Defaults/Porting.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/LineMode/Defaults/Porting.html	(from http://info.cern.ch/hypertext/WWW/LineMode/Defaults/Installation.html)
06:41:10	1757/1757	---M--	200	added ('OK')	text/html	etag:%226dd-28e248d4caa80%22	http://info.cern.ch/hypertext/WWW/LineMode/Defaults/InstallNotSU.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/LineMode/Defaults/InstallNotSU.html	(from http://info.cern.ch/hypertext/WWW/LineMode/Defaults/Installation.html)
06:41:10	250/250	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:03%20GMT	http://info.cern.ch/hypertext/WWW/LineMode/Implementation/CommonMakefile	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/LineMode/Implementation/CommonMakefile.19c.delayed	(from http://info.cern.ch/hypertext/WWW/LineMode/Defaults/Installation.html)
06:41:10	1374/1374	---M--	200	added ('OK')	text/html	etag:%2255e-2825ae067fc40%22	http://info.cern.ch/hypertext/WWW/Viola/violaWWWAbout.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Viola/violaWWWAbout.html	(from http://info.cern.ch/hypertext/Viola/Installation.html)
06:41:11	5834/5834	---M--	200	added ('OK')	text/html	etag:%2216ca-2825af0339080%22	http://info.cern.ch/hypertext/WWW/Viola/violaWWWHelp.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Viola/violaWWWHelp.html	(from http://info.cern.ch/hypertext/Viola/Installation.html)
06:41:11	2736/2736	---M--	200	added ('OK')	text/html	etag:%22ab0-290d221fa3940%22	http://info.cern.ch/hypertext/WWW/DesignIssues/LinkToLiving.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/LinkToLiving.html	(from http://info.cern.ch/hypertext/WWW/DesignIssues/Multiuser.html)
06:41:11	2066/2066	---M--	200	added ('OK')	text/html	etag:%22812-2589e35da5740%22	http://info.cern.ch/hypertext/Conferences/ECHT90/Structured.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/ECHT90/Structured.html	(from http://info.cern.ch/hypertext/WWW/DesignIssues/Navigation.html)
06:41:12	3991/3991	---M--	200	added ('OK')	text/html	etag:%22f97-270e75f892100%22	http://info.cern.ch/hypertext/WWW/DesignIssues/ManyIndexes.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/ManyIndexes.html	(from http://info.cern.ch/hypertext/WWW/DesignIssues/Navigation.html)
06:41:12	1321/1321	---M--	200	added ('OK')	text/html	etag:%22529-26dfede3bc0c0%22	http://info.cern.ch/hypertext/Conferences/ECHT90/HTandIR.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/ECHT90/HTandIR.html	(from http://info.cern.ch/hypertext/WWW/DesignIssues/Navigation.html)
06:41:12	966/966	---M--	200	added ('OK')	text/html	etag:%223c6-270e75f986340%22	http://info.cern.ch/hypertext/WWW/DesignIssues/TracingLinks.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/TracingLinks.html	(from http://info.cern.ch/hypertext/WWW/DesignIssues/Topology.html)
06:41:13	478/478	---M--	200	added ('OK')	text/html	etag:%221de-290d22bcfec80%22	http://info.cern.ch/hypertext/WWW/DesignIssues/Annotation.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/Annotation.html	(from http://info.cern.ch/hypertext/WWW/DesignIssues/Versioning.html)
06:41:13	625/625	---M--	200	added ('OK')	text/html	etag:%22271-2817d698a7cc0%22	http://info.cern.ch/hypertext/Conferences/NSC92/Venue.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/NSC92/Venue.html	(from http://info.cern.ch/hypertext/Conferences/NSC92/CallForParticpation.html)
06:41:13	1521/1521	---M--	200	added ('OK')	text/html	etag:%225f1-2817d330ff440%22	http://info.cern.ch/hypertext/Conferences/NSC92/papersSolicited.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/NSC92/papersSolicited.html	(from http://info.cern.ch/hypertext/Conferences/NSC92/CallForParticpation.html)
06:41:14	665/665	---M--	200	added ('OK')	text/html	etag:%22299-2817d22227540%22	http://info.cern.ch/hypertext/Conferences/NSC92/PostersAndDemosSolicited.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/NSC92/PostersAndDemosSolicited.html	(from http://info.cern.ch/hypertext/Conferences/NSC92/CallForParticpation.html)
06:41:14	755/755	---M--	200	added ('OK')	text/html	etag:%222f3-2817d62ecc300%22	http://info.cern.ch/hypertext/Conferences/NSC92/FurtherInformation.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/NSC92/FurtherInformation.html	(from http://info.cern.ch/hypertext/Conferences/NSC92/CallForParticpation.html)
06:41:14	825/825	---M--	200	added ('OK')	text/html	etag:%22339-2817d7055fd40%22	http://info.cern.ch/hypertext/Conferences/NSC92/Committees.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/NSC92/Committees.html	(from http://info.cern.ch/hypertext/Conferences/NSC92/CallForParticpation.html)
06:41:15	237/237	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:07%20GMT	http://info.cern.ch/Public/Conferences/JENC92/Sessions.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/Sessions.1aa.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:15	237/237	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:07%20GMT	http://info.cern.ch/Public/Conferences/JENC92/MondayPM.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/MondayPM.1ab.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:15	238/238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:08%20GMT	http://info.cern.ch/Public/Conferences/JENC92/TuesdayAM.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/TuesdayAM.1ac.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:15	238/238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:08%20GMT	http://info.cern.ch/Public/Conferences/JENC92/TuesdayPM.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/TuesdayPM.1ad.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:16	240/240	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:08%20GMT	http://info.cern.ch/Public/Conferences/JENC92/WednesdayPM.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/WednesdayPM.1ae.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:16	239/239	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:09%20GMT	http://info.cern.ch/Public/Conferences/JENC92/ThursdayAM.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/ThursdayAM.1af.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:18	1194/1194	---M--	200	added ('OK')	text/html	etag:%224aa-281e4741cea80%22	http://info.cern.ch/hypertext/Conferences/JENC92/BOFs.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/JENC92/BOFs.html	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:18	243/243	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:11%20GMT	http://info.cern.ch/Public/Conferences/JENC92/Demonstrations.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/Demonstrations.1b1.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:18	257/257	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:11%20GMT	http://info.cern.ch/Public/Conferences/JENC92/Demonstrations/Introductions.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/Demonstrations/Introductions.1b2.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:19	241/241	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:11%20GMT	http://info.cern.ch/Public/Conferences/JENC92/Registration.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/Registration.1b3.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:19	234/234	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:12%20GMT	http://info.cern.ch/Public/Conferences/JENC92/Venue.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/Venue.1b4.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:20	235/235	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:12%20GMT	http://info.cern.ch/Public/Conferences/JENC92/Social.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/Social.1b5.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:20	242/242	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:13%20GMT	http://info.cern.ch/Public/Conferences/JENC92/Accommodation.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/Accommodation.1b6.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:20	241/241	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:13%20GMT	http://info.cern.ch/Public/Conferences/JENC92/GettingThere.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/GettingThere.1b7.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:21	236/236	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:13%20GMT	http://info.cern.ch/Public/Conferences/JENC92/Posters.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/Posters.1b8.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:21	237/237	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:13%20GMT	http://info.cern.ch/Public/Conferences/JENC92/Sponsors.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/JENC92/Sponsors.1b9.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:21	230/230	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:14%20GMT	http://info.cern.ch/Public/Conferences/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/Overview.1ba.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:22	247/247	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:14%20GMT	http://info.cern.ch/Public/Conferences/NSC92/CallForParticpation.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Public/Conferences/NSC92/CallForParticpation.1bb.delayed	(from http://info.cern.ch/hypertext/Conferences/JENC92/Programme.html)
06:41:23	16545/16545	---M--	200	added ('OK')	text/html	etag:%2240a1-27fb1a47cc2c0%22	http://info.cern.ch/hypertext/Conferences/IETF92/JillFoster.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/IETF92/JillFoster.html	(from http://info.cern.ch/hypertext/Conferences/IETF92/IETF-9203.html)
06:41:23	10484/10484	---M--	200	added ('OK')	text/html	etag:%2228f4-27fc14015af80%22	http://info.cern.ch/hypertext/Conferences/IETF92/WWX_BOF_mins.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/IETF92/WWX_BOF_mins.html	(from http://info.cern.ch/hypertext/Conferences/IETF92/IETF-9203.html)
06:41:24	3173/3173	---M--	200	added ('OK')	text/html	etag:%22c65-27fbfd5de0640%22	http://info.cern.ch/hypertext/Conferences/IETF92/IAFA-BOF.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/IETF92/IAFA-BOF.html	(from http://info.cern.ch/hypertext/Conferences/IETF92/IETF-9203.html)
06:41:24	4771/4771	---M--	200	added ('OK')	text/html	etag:%2212a3-27fad71a30480%22	http://info.cern.ch/hypertext/Conferences/IETF92/LivingDocuments.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/IETF92/LivingDocuments.html	(from http://info.cern.ch/hypertext/Conferences/IETF92/IETF-9203.html)
06:41:24	233/233	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:42:17%20GMT	http://info.cern.ch/Products/Intermedia/Intermedia.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Products/Intermedia/Intermedia.1c0.delayed	(from http://info.cern.ch/hypertext/Products/Intermedia/IRIS.html)
06:41:25	1730/1730	---M--	200	added ('OK')	text/html	etag:%226c2-25d1ab6cf67c0%22	http://info.cern.ch/hypertext/Conferences/ECHT90/Tutorial6.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/ECHT90/Tutorial6.html	(from http://info.cern.ch/hypertext/Products/Intermedia/IRIS.html)
06:41:25	1118/1118	---M--	200	added ('OK')	text/html	etag:%2245e-2625e49cc6080%22	http://info.cern.ch/hypertext/Products/Dynatext/EBT.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Products/Dynatext/EBT-2.html	(from http://info.cern.ch/hypertext/Products/Intermedia/IRIS.html)
06:41:25	1726/1726	---M--	200	added ('OK')	text/html	etag:%226be-27abba4561800%22	http://info.cern.ch/hypertext/DataSources/Available.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/DataSources/Available.html	(from http://info.cern.ch/hypertext/DataSources/Overview.html)
06:41:25	811/811	---M--	200	added ('OK')	text/html	etag:%2232b-27d168f28f580%22	http://info.cern.ch/hypertext/DataSources/Archives/Help.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/DataSources/Archives/Help.html	(from http://info.cern.ch/hypertext/DataSources/Overview.html)
06:41:26	1312/1312	---M--	200	added ('OK')	text/html	etag:%22520-273fc6df2c1c0%22	http://info.cern.ch/hypertext/DataSources/Archives/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/DataSources/Archives/Overview.html	(from http://info.cern.ch/hypertext/DataSources/Overview.html)
06:41:26	3133/3133	---M--	200	added ('OK')	text/html	etag:%22c3d-28e7896d236c0%22	http://info.cern.ch/hypertext/DataSources/Mailbase/UserGuide/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/DataSources/Mailbase/UserGuide/Overview.html	(from http://info.cern.ch/hypertext/DataSources/Overview.html)
06:41:26	1224/1224	---M--	200	added ('OK')	text/html	etag:%224c8-28e8c449b10c0%22	http://info.cern.ch/hypertext/DataSources/LISTSERV/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/DataSources/LISTSERV/Overview.html	(from http://info.cern.ch/hypertext/DataSources/Overview.html)
06:41:27	2720/2720	---M--	200	added ('OK')	text/html	etag:%22aa0-27d06ec59b880%22	http://info.cern.ch/hypertext/DataSources/LISTSERV_2/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/DataSources/LISTSERV_2/Overview.html	(from http://info.cern.ch/hypertext/DataSources/Overview.html)
06:41:28	990/990	---M--	200	added ('OK')	text/html	etag:%223de-26c81fdcbe380%22	http://info.cern.ch/hypertext/DataSources/Archives/Prospero.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/DataSources/Archives/Prospero.html	(from http://info.cern.ch/hypertext/DataSources/Overview.html)
06:41:29	2037/2037	---M--	200	added ('OK')	text/html	etag:%227f5-270af36005340%22	http://info.cern.ch/hypertext/DataSources/whois/help.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/DataSources/whois/help.html	(from http://info.cern.ch/hypertext/DataSources/Overview.html)
06:41:29	4096/4096	---M--	200	added ('OK')	text/html	etag:%221000-263cab2c1a4c0%22	http://info.cern.ch/hypertext/DataSources/NetFind/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/DataSources/NetFind/Overview.html	(from http://info.cern.ch/hypertext/DataSources/Overview.html)
